Data from Absorbance__0__16-12-06-829.txt Node

Date: Thu Jul 03 16:12:06 PDT 2025
User: root
Spectrometer: HDX01687
Trigger mode: 0
Integration Time (sec): 6.000000E-3
Scans to average: 5
Nonlinearity correction enabled: true
Boxcar width: 10
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
191.847	-0.00157
192.409	0.0014
192.97	0.00325
193.532	0.00467
194.093	0.0059
194.654	0.00806
195.215	0.00912
195.776	0.01035
196.337	0.01121
196.897	0.01234
197.458	0.01316
198.018	0.01538
198.578	0.0171
199.138	0.0187
199.698	0.02082
200.258	0.02265
200.818	0.02501
201.378	0.02605
201.937	0.02831
202.496	0.02994
203.056	0.03202
203.615	0.03389
204.174	0.03538
204.733	0.03785
205.291	0.04089
205.85	0.04343
206.408	0.04636
206.967	0.04922
207.525	0.05224
208.083	0.0565
208.641	0.06144
209.199	0.0677
209.756	0.07426
210.314	0.08354
210.871	0.09509
211.429	0.10862
211.986	0.12527
212.543	0.14487
213.1	0.16768
213.657	0.19386
214.213	0.22351
214.77	0.25513
215.326	0.2889
215.882	0.32551
216.439	0.36236
216.995	0.40046
217.551	0.43941
218.106	0.47863
218.662	0.51846
219.217	0.55842
219.773	0.59712
220.328	0.63476
220.883	0.67201
221.438	0.7088
221.993	0.74399
222.548	0.77736
223.103	0.81007
223.657	0.84064
224.211	0.86998
224.766	0.89823
225.32	0.92503
225.874	0.95021
226.428	0.97542
226.981	0.99911
227.535	1.02122
228.088	1.04178
228.642	1.06072
229.195	1.07879
229.748	1.09451
230.301	1.10851
230.854	1.11947
231.407	1.12874
231.959	1.13527
232.512	1.13861
233.064	1.13818
233.616	1.13508
234.168	1.12944
234.72	1.12128
235.272	1.11065
235.824	1.09811
236.376	1.08322
236.927	1.06682
237.478	1.04889
238.03	1.02867
238.581	1.00818
239.132	0.98647
239.682	0.96459
240.233	0.94214
240.784	0.9196
241.334	0.89709
241.884	0.87485
242.435	0.85259
242.985	0.83084
243.535	0.80979
244.084	0.78977
244.634	0.77075
245.184	0.75256
245.733	0.73522
246.282	0.7187
246.832	0.70273
247.381	0.68706
247.93	0.67189
248.478	0.65687
249.027	0.64247
249.576	0.6285
250.124	0.6144
250.672	0.60072
251.221	0.58715
251.769	0.57369
252.317	0.56047
252.864	0.54731
253.412	0.5341
253.96	0.52186
254.507	0.50944
255.054	0.49726
255.602	0.48533
256.149	0.47377
256.696	0.46256
257.242	0.45156
257.789	0.44116
258.336	0.43131
258.882	0.42167
259.428	0.41288
259.974	0.40442
260.52	0.39613
261.066	0.38834
261.612	0.381
262.158	0.37417
262.703	0.3677
263.249	0.36175
263.794	0.35624
264.339	0.35118
264.884	0.34653
265.429	0.34182
265.974	0.33797
266.519	0.33422
267.063	0.33065
267.608	0.327
268.152	0.32358
268.696	0.32047
269.24	0.31734
269.784	0.31421
270.328	0.31124
270.872	0.30775
271.415	0.30445
271.959	0.301
272.502	0.29754
273.045	0.29414
273.588	0.29041
274.131	0.28677
274.674	0.28288
275.216	0.27906
275.759	0.27486
276.301	0.27105
276.844	0.26703
277.386	0.26281
277.928	0.25837
278.47	0.25421
279.012	0.24975
279.553	0.24526
280.095	0.2405
280.636	0.23546
281.178	0.23022
281.719	0.22506
282.26	0.21969
282.801	0.21422
283.342	0.20888
283.882	0.20329
284.423	0.1976
284.963	0.19199
285.503	0.18632
286.044	0.18082
286.584	0.17538
287.124	0.17013
287.663	0.16461
288.203	0.15952
288.743	0.15446
289.282	0.14968
289.821	0.14462
290.361	0.14012
290.9	0.13568
291.439	0.13155
291.977	0.12776
292.516	0.12409
293.055	0.1207
293.593	0.11765
294.131	0.11456
294.67	0.11164
295.208	0.10885
295.746	0.10648
296.284	0.10403
296.821	0.10187
297.359	0.09958
297.896	0.09736
298.434	0.0953
298.971	0.09352
299.508	0.09164
300.045	0.08971
300.582	0.08794
301.118	0.08625
301.655	0.08461
302.191	0.08301
302.728	0.08147
303.264	0.07991
303.8	0.07858
304.336	0.077
304.872	0.07559
305.408	0.07416
305.943	0.07296
306.479	0.07158
307.014	0.07018
307.549	0.06886
308.084	0.06744
308.619	0.06614
309.154	0.06496
309.689	0.06387
310.224	0.06265
310.758	0.06152
311.293	0.06059
311.827	0.05961
312.361	0.05879
312.895	0.0579
313.429	0.05711
313.963	0.05629
314.496	0.05549
315.03	0.05474
315.563	0.05418
316.096	0.05343
316.63	0.05293
317.163	0.05229
317.695	0.0518
318.228	0.05114
318.761	0.05067
319.293	0.05004
319.826	0.04965
320.358	0.049
320.89	0.04841
321.422	0.04786
321.954	0.04713
322.486	0.04658
323.018	0.04597
323.549	0.04526
324.081	0.04475
324.612	0.04423
325.143	0.04377
325.674	0.04326
326.205	0.04275
326.736	0.0422
327.267	0.04165
327.797	0.04108
328.328	0.04045
328.858	0.03985
329.388	0.03926
329.918	0.03878
330.448	0.03846
330.978	0.03791
331.508	0.03754
332.038	0.03698
332.567	0.03662
333.096	0.03612
333.626	0.03549
334.155	0.03486
334.684	0.03448
335.213	0.03376
335.741	0.0331
336.27	0.03232
336.798	0.03175
337.327	0.03108
337.855	0.03041
338.383	0.02991
338.911	0.02947
339.439	0.02886
339.967	0.02846
340.495	0.02816
341.022	0.02774
341.549	0.02704
342.077	0.02665
342.604	0.02617
343.131	0.02581
343.658	0.02521
344.185	0.02489
344.711	0.02457
345.238	0.02402
345.764	0.02347
346.291	0.02291
346.817	0.02254
347.343	0.02223
347.869	0.0217
348.395	0.0214
348.92	0.02094
349.446	0.02047
349.971	0.0199
350.497	0.01953
351.022	0.01905
351.547	0.01842
352.072	0.01781
352.597	0.01751
353.122	0.0171
353.646	0.01662
354.171	0.01626
354.695	0.01589
355.219	0.01567
355.744	0.01533
356.268	0.01522
356.792	0.01504
357.315	0.01512
357.839	0.015
358.362	0.01476
358.886	0.01462
359.409	0.01446
359.932	0.01454
360.455	0.01443
360.978	0.01431
361.501	0.01423
362.024	0.01425
362.546	0.01442
363.069	0.01461
363.591	0.0147
364.113	0.01474
364.635	0.01491
365.157	0.01485
365.679	0.01492
366.201	0.01494
366.723	0.01501
367.244	0.0152
367.765	0.01516
368.287	0.01513
368.808	0.01503
369.329	0.01517
369.85	0.01509
370.37	0.01507
370.891	0.01508
371.412	0.01513
371.932	0.01525
372.452	0.01526
372.972	0.01503
373.492	0.01497
374.012	0.01484
374.532	0.01484
375.052	0.01477
375.571	0.01468
376.091	0.01484
376.61	0.01477
377.129	0.01464
377.649	0.01442
378.167	0.01418
378.686	0.01413
379.205	0.01391
379.724	0.01386
380.242	0.01372
380.761	0.01372
381.279	0.01363
381.797	0.01338
382.315	0.01325
382.833	0.01298
383.351	0.01291
383.868	0.01308
384.386	0.01282
384.903	0.0128
385.42	0.01267
385.938	0.01262
386.455	0.01254
386.972	0.01228
387.488	0.01219
388.005	0.0121
388.522	0.01207
389.038	0.01198
389.554	0.01176
390.071	0.01136
390.587	0.01089
391.103	0.01074
391.619	0.01087
392.134	0.01108
392.65	0.01116
393.165	0.01119
393.681	0.0112
394.196	0.01103
394.711	0.01087
395.226	0.011
395.741	0.01087
396.256	0.01089
396.771	0.01076
397.285	0.01061
397.8	0.01056
398.314	0.01043
398.828	0.01045
399.342	0.01037
399.856	0.01043
400.37	0.01061
400.884	0.01085
401.397	0.01111
401.911	0.01117
402.424	0.0111
402.937	0.0108
403.451	0.01064
403.964	0.0107
404.476	0.01069
404.989	0.01083
405.502	0.0109
406.014	0.01079
406.527	0.01081
407.039	0.01066
407.551	0.01077
408.063	0.0107
408.575	0.01063
409.087	0.01059
409.599	0.01054
410.11	0.01052
410.622	0.0104
411.133	0.01018
411.644	0.01023
412.156	0.01024
412.667	0.01004
413.177	0.00984
413.688	0.00969
414.199	0.00974
414.709	0.00939
415.22	0.00928
415.73	0.009
416.24	0.00877
416.75	0.00884
417.26	0.00863
417.77	0.00868
418.28	0.00851
418.789	0.00861
419.299	0.00855
419.808	0.00851
420.317	0.00841
420.827	0.00848
421.336	0.00849
421.844	0.00862
422.353	0.00844
422.862	0.00814
423.37	0.00819
423.879	0.00802
424.387	0.00797
424.895	0.00781
425.403	0.00795
425.911	0.00817
426.419	0.00841
426.927	0.00862
427.434	0.00859
427.942	0.00877
428.449	0.00855
428.956	0.00841
429.463	0.0085
429.97	0.0087
430.477	0.00894
430.984	0.00882
431.491	0.00874
431.997	0.00863
432.504	0.00847
433.01	0.00858
433.516	0.0089
434.022	0.00885
434.528	0.00906
435.034	0.0093
435.54	0.00931
436.045	0.00905
436.551	0.00898
437.056	0.00881
437.561	0.00844
438.067	0.00825
438.572	0.00776
439.076	0.00774
439.581	0.00764
440.086	0.0075
440.59	0.00729
441.095	0.00729
441.599	0.00748
442.103	0.00747
442.607	0.00763
443.111	0.00766
443.615	0.00753
444.119	0.00719
444.623	0.00717
445.126	0.00731
445.63	0.00731
446.133	0.00737
446.636	0.00733
447.139	0.00687
447.642	0.00701
448.145	0.00674
448.647	0.00635
449.15	0.00667
449.652	0.00655
450.155	0.00633
450.657	0.00615
451.159	0.00604
451.661	0.00579
452.163	0.0055
452.665	0.00522
453.166	0.00498
453.668	0.00502
454.169	0.00542
454.67	0.00564
455.172	0.00571
455.673	0.00558
456.174	0.00545
456.674	0.00561
457.175	0.00576
457.676	0.00612
458.176	0.0056
458.677	0.00584
459.177	0.00572
459.677	0.00549
460.177	0.00563
460.677	0.00573
461.177	0.00565
461.676	0.00553
462.176	0.00538
462.675	0.00531
463.175	0.00555
463.674	0.00537
464.173	0.0051
464.672	0.00474
465.171	0.00452
465.67	0.00449
466.168	0.00424
466.667	0.00389
467.165	0.00335
467.663	0.00316
468.162	0.00278
468.66	0.00299
469.158	0.00299
469.655	0.0035
470.153	0.00319
470.651	0.00283
471.148	0.00313
471.646	0.0031
472.143	0.00305
472.64	0.00324
473.137	0.00346
473.634	0.00339
474.131	0.00367
474.627	0.00365
475.124	0.00352
475.62	0.00349
476.117	0.00345
476.613	0.00359
477.109	0.0037
477.605	0.00358
478.101	0.00365
478.597	0.00367
479.092	0.00349
479.588	0.00331
480.083	0.00321
480.578	0.00337
481.074	0.00346
481.569	0.00312
482.064	0.00293
482.558	0.0032
483.053	0.0032
483.548	0.00287
484.042	0.00273
484.537	0.00245
485.031	0.0026
485.525	0.00243
486.019	0.00261
486.513	0.00245
487.007	0.0024
487.501	0.00255
487.994	0.00292
488.488	0.00287
488.981	0.0031
489.474	0.00325
489.967	0.00341
490.46	0.00316
490.953	0.00316
491.446	0.00307
491.939	0.00333
492.431	0.0034
492.924	0.00317
493.416	0.00304
493.908	0.00335
494.4	0.00322
494.892	0.00349
495.384	0.00313
495.876	0.00338
496.368	0.00309
496.859	0.00326
497.351	0.00314
497.842	0.00319
498.333	0.00274
498.824	0.00302
499.315	0.00322
499.806	0.00336
500.297	0.00363
500.787	0.00382
501.278	0.00374
501.768	0.00398
502.258	0.00366
502.749	0.00382
503.239	0.00401
503.729	0.00386
504.218	0.00355
504.708	0.00368
505.198	0.00367
505.687	0.00398
506.177	0.00375
506.666	0.00387
507.155	0.0038
507.644	0.00394
508.133	0.00394
508.622	0.00418
509.11	0.00383
509.599	0.00347
510.087	0.00341
510.576	0.00317
511.064	0.00305
511.552	0.00317
512.04	0.00303
512.528	0.00298
513.016	0.00309
513.504	0.00302
513.991	0.00321
514.479	0.00334
514.966	0.0034
515.453	0.0033
515.94	0.00332
516.427	0.00375
516.914	0.0037
517.401	0.00352
517.888	0.00369
518.374	0.00335
518.861	0.0035
519.347	0.00356
519.833	0.00339
520.319	0.00308
520.805	0.00306
521.291	0.00324
521.777	0.00314
522.262	0.00309
522.748	0.00344
523.233	0.00372
523.719	0.00384
524.204	0.0037
524.689	0.00379
525.174	0.00388
525.659	0.00386
526.144	0.00388
526.628	0.00374
527.113	0.00397
527.597	0.0042
528.081	0.00411
528.566	0.00436
529.05	0.00457
529.534	0.00457
530.018	0.00456
530.501	0.00471
530.985	0.00465
531.468	0.00453
531.952	0.00488
532.435	0.00493
532.918	0.00467
533.401	0.00436
533.884	0.00411
534.367	0.0042
534.85	0.00417
535.333	0.00406
535.815	0.0042
536.297	0.00406
536.78	0.00372
537.262	0.00352
537.744	0.00349
538.226	0.0035
538.708	0.00323
539.19	0.00297
539.671	0.00294
540.153	0.00301
540.634	0.00309
541.115	0.00312
541.596	0.00314
542.078	0.00296
542.559	0.00277
543.039	0.00295
543.52	0.00316
544.001	0.00329
544.481	0.00325
544.962	0.00317
545.442	0.00325
545.922	0.00312
546.402	0.00331
546.882	0.00342
547.362	0.00329
547.842	0.00326
548.321	0.00333
548.801	0.00359
549.28	0.0038
549.759	0.00377
550.239	0.0039
550.718	0.00396
551.197	0.00411
551.675	0.00419
552.154	0.0042
552.633	0.00426
553.111	0.00408
553.59	0.00379
554.068	0.00361
554.546	0.00362
555.024	0.00358
555.502	0.00351
555.98	0.00345
556.458	0.00326
556.935	0.00327
557.413	0.00359
557.89	0.00362
558.367	0.0033
558.845	0.00307
559.322	0.00287
559.799	0.00301
560.276	0.00297
560.752	0.00286
561.229	0.00302
561.705	0.00304
562.182	0.00316
562.658	0.00318
563.134	0.00358
563.61	0.00349
564.086	0.00349
564.562	0.00356
565.038	0.00376
565.514	0.00373
565.989	0.00375
566.464	0.0039
566.94	0.00392
567.415	0.00399
567.89	0.004
568.365	0.00421
568.84	0.00448
569.315	0.00459
569.789	0.00467
570.264	0.00459
570.738	0.00469
571.213	0.00446
571.687	0.004
572.161	0.00375
572.635	0.0037
573.109	0.00352
573.582	0.00371
574.056	0.00373
574.53	0.00377
575.003	0.00362
575.476	0.00361
575.95	0.00346
576.423	0.00336
576.896	0.00345
577.369	0.00332
577.841	0.00318
578.314	0.00307
578.787	0.00322
579.259	0.00316
579.731	0.00287
580.204	0.003
580.676	0.00287
581.148	0.00284
581.62	0.00325
582.092	0.00345
582.563	0.00337
583.035	0.00341
583.506	0.00341
583.978	0.00356
584.449	0.00342
584.92	0.00339
585.391	0.00339
585.862	0.00341
586.333	0.00349
586.803	0.00354
587.274	0.00344
587.745	0.00348
588.215	0.00362
588.685	0.00327
589.155	0.00316
589.625	0.00337
590.095	0.00338
590.565	0.00357
591.035	0.0034
591.504	0.00328
591.974	0.00308
592.443	0.00315
592.913	0.00292
593.382	0.00288
593.851	0.00278
594.32	0.00288
594.789	0.00296
595.257	0.00298
595.726	0.00312
596.195	0.00302
596.663	0.00282
597.131	0.00281
597.6	0.00301
598.068	0.00281
598.536	0.00303
599.004	0.00315
599.471	0.00308
599.939	0.00298
600.406	0.00279
600.874	0.00283
601.341	0.00288
601.808	0.00301
602.276	0.00318
602.743	0.00331
603.21	0.00342
603.676	0.00344
604.143	0.00348
604.61	0.00352
605.076	0.00342
605.542	0.00334
606.009	0.00338
606.475	0.00347
606.941	0.00356
607.407	0.00344
607.873	0.00352
608.338	0.00356
608.804	0.00364
609.269	0.00364
609.735	0.00343
610.2	0.00351
610.665	0.00362
611.13	0.0035
611.595	0.00349
612.06	0.00346
612.525	0.00345
612.99	0.00342
613.454	0.00333
613.919	0.00322
614.383	0.00303
614.847	0.00319
615.311	0.00331
615.775	0.00341
616.239	0.00351
616.703	0.00346
617.166	0.0035
617.63	0.00357
618.093	0.00345
618.557	0.00347
619.02	0.00357
619.483	0.00379
619.946	0.00374
620.409	0.00378
620.872	0.00394
621.335	0.0039
621.797	0.00382
622.26	0.00375
622.722	0.00369
623.184	0.00391
623.647	0.00408
624.109	0.00405
624.571	0.00397
625.032	0.00396
625.494	0.0038
625.956	0.00388
626.417	0.00381
626.879	0.00376
627.34	0.00374
627.801	0.00364
628.262	0.00335
628.723	0.00332
629.184	0.00317
629.645	0.00322
630.106	0.00328
630.566	0.00317
631.027	0.00328
631.487	0.0032
631.947	0.00327
632.408	0.00321
632.868	0.00306
633.328	0.00294
633.787	0.00313
634.247	0.00309
634.707	0.003
635.166	0.00307
635.626	0.00298
636.085	0.00308
636.544	0.00292
637.003	0.0029
637.462	0.00296
